27,0,0,0,0,0,26,1
0,23,0,0,0,22,0,1
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,14,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,2
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,14,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,0,22,0,3
21,0,25,0,0,24,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,14,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,4
21,0,25,0,0,24,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,14,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,0,22,0,5
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,14,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,6
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,14,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,7
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,14,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,24,22,0,8
21,0,25,0,0,0,28,7
0,0,0,14,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,0,22,0,9
21,0,25,0,24,0,28,7
0,0,0,14,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,10
21,0,25,14,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,11
21,0,25,14,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,410,24,22,0,12
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,24,0,22,0,13
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,24,0,22,0,14
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,18,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,15
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,18,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,24,22,0,16
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,18,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,0,22,0,17
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,18,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,18
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,18,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,19
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,18,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,24,22,0,20
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,0,22,0,21
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,22
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,18,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,23
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,18,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,24,22,0,24
21,0,25,0,0,0,28,7
0,0,0,18,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,0,22,0,25
21,0,25,0,24,0,28,7
0,0,0,18,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,26
21,0,25,18,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,27
21,0,25,18,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,18,24,22,0,28
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,18,0,22,0,29
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,30
21,0,25,18,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,31
21,0,25,18,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,18,24,22,0,32
